method,protocol,direction,fold,seed,point_id,k,wq,error_ringdown,error_ringdown_plus_geometry,ringdown_only,ringdown_plus_photon_geometry,delta_log_sigma_min,delta_error_wq
HGB,random_interpolation,,random_2028,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0624955026331692,0.011585998760242,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0509095038729272
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0466254644733512,0.0124808557355485,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0341446087378027
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0494252937334845,0.0090922594587811,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.040333034274703396
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0464993629884935,0.0035089225379103,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0429904404505832
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0511230861144693,0.005913075323639,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0452100107908303
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0564498812511321,0.0162579065617802,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0401919746893519
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0093843724210878,0.0236942565633783,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.014309884142290499
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.008829267608555,0.016185249758291,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.007355982149736002
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0069934462918291,0.0159872170216344,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.008993770729805301
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0084927923357843,0.0165396416000735,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.008046849264289198
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0102224932501117,0.016364762564682,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.006142269314570301
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0202008521229656,0.0074027967148995,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.012798055408066101
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0223268811288542,0.0016588408755849,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0206680402532693
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0197869916821137,0.0037961545746145,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.015990837107499198
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0246140208438584,0.0047545907128772,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0198594301309812
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0022618872889615,0.0009669321898511,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0012949550991104
Jacobian local inverse,random_interpolation,,random_2028,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0273768976978086,0.0009848617533108,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0263920359444978
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.031352683315459,0.0386600443370864,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0073073610216274
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.049011065726232,0.0273857346245346,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.021625331101697398
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0406451253954109,0.0462346592452586,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0055895338498477
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0521040176288598,0.0331722577618112,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0189317598670486
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.049641504356121,0.0378938720974076,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.011747632258713399
MLP,grouped_physical_interpolation,,blocks_3x3_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0259386380474246,0.0428422735480091,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.016903635500584498
MLP,grouped_physical_interpolation,,blocks_3x3_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.005686513971617,0.021859315220128,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.016172801248511
MLP,grouped_physical_interpolation,,blocks_3x3_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0262113496111753,0.0122853731300255,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0139259764811498
MLP,grouped_physical_interpolation,,blocks_3x3_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0078170167829371,0.0109534803784203,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0031364635954832
MLP,grouped_physical_interpolation,,blocks_3x3_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0316476519682695,0.0106637114449416,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.020983940523327898
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0214795383994478,0.0050443496411702,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0164351887582776
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0200562725854449,0.0505694085591018,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.030513135973656902
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0228992266534769,0.0180715436111398,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.004827683042337098
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.001507805244187,0.0611981760865342,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.059690370842347205
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0030966137339395,0.0109835799335177,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0078869661995782
MLP,random_interpolation,,random_2028,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0260073794561495,0.0142778849611435,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.011729494495006001
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.135,0.0599999999999999,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.07500000000000011
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1599999999999999,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.1299999999999999
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1599999999999999,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.1299999999999999
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.135,0.0599999999999999,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.07500000000000011
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1599999999999999,0.0599999999999999,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.09999999999999999
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.03,0.0566666666666666,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.026666666666666602
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.03,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.03,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.03,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.03,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0566666666666666,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.026666666666666602
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0566666666666666,0.0599999999999999,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0033333333333332993
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0566666666666666,0.0599999999999999,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0033333333333332993
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0566666666666666,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.026666666666666602
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0849999999999999,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.054999999999999896
Nearest physical model,random_interpolation,,random_2028,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0599999999999999,0.03,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.029999999999999902
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1043361772486771,0.0493329365079366,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.05500324074074049
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1253371031746031,0.045554216269842,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0797828869047611
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1223117063492063,0.0494926917989424,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0728190145502639
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0971861441798941,0.0498045634920639,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0473815806878302
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1101947420634918,0.0468510912698419,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0633436507936499
RF,grouped_physical_interpolation,,blocks_3x3_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0456270667989416,0.0614103835978837,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.0157833167989421
RF,grouped_physical_interpolation,,blocks_3x3_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0232832148368604,0.0120872685185187,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0111959463183417
RF,grouped_physical_interpolation,,blocks_3x3_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0235908151455027,0.0389770171957672,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.015386202050264496
RF,grouped_physical_interpolation,,blocks_3x3_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0360608630952377,0.0252342261904762,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.010826636904761499
RF,grouped_physical_interpolation,,blocks_3x3_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0133235367063488,0.0245826388888891,0.1255966965835248,0.8761537223939744,1.9424656051244635,-0.011259102182540302
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0595876267636682,0.0361069775132281,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.023480649250440105
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0613428020282185,0.0590690476190483,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.0022737544091702006
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.066316865079365,0.0661881613756618,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.00012870370370320072
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,k0.00050000_wq-0.61000000,0.0005,-0.61,0.0695543816137563,0.0387930555555562,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.030761326058200096
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1037224537037035,0.0446138558201064,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.059108597883597104
RF,random_interpolation,,random_2028,2028,k0.00050000_wq-0.61000000,0.0005,-0.61,0.1115575892857145,0.0326096230158733,0.1255966965835248,0.8761537223939744,1.9424656051244635,0.07894796626984121
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00050000_wq-0.64000000,0.0005,-0.64,0.0851479685448421,0.0319290289414542,0.143417022405043,1.0139249433374382,1.9558275341602178,0.05321893960338791
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00050000_wq-0.64000000,0.0005,-0.64,0.1009778036224116,0.039969965185943,0.143417022405043,1.0139249433374382,1.9558275341602178,0.0610078384364686
