method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2028,ringdown_plus_photon_geometry,0.11250000000000002,0.11428571428571432
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,all_shooting,0.18125,0.11666666666666671
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,photon_geometry,0.21874999999999997,0.11904761904761904
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown,0.07500000000000001,0.25793650793650796
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown_plus_all_shooting,0.125,0.10238095238095243
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown_plus_photon_geometry,0.11875,0.10833333333333339
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,all_shooting,0.14375,0.1
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,photon_geometry,0.21875,0.11309523809523805
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown,0.0625,0.22500000000000006
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown_plus_all_shooting,0.1125,0.10357142857142859
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown_plus_photon_geometry,0.10625000000000001,0.10952380952380955
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2026,all_shooting,0.15,0.10317460317460318
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2026,photon_geometry,0.18333333333333335,0.11904761904761907
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown,0.075,0.22539682539682546
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown_plus_all_shooting,0.10000000000000002,0.14285714285714293
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown_plus_photon_geometry,0.08333333333333333,0.14285714285714293
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2027,all_shooting,0.1416666666666667,0.11904761904761907
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2027,photon_geometry,0.17500000000000002,0.11111111111111112
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown,0.05833333333333333,0.22222222222222232
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown_plus_all_shooting,0.10833333333333334,0.12698412698412703
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown_plus_photon_geometry,0.08333333333333333,0.15079365079365087
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2028,all_shooting,0.15833333333333333,0.11111111111111116
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2028,photon_geometry,0.20833333333333334,0.14285714285714288
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown,0.06666666666666667,0.23015873015873023
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown_plus_all_shooting,0.10000000000000002,0.14285714285714293
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown_plus_photon_geometry,0.075,0.15079365079365084
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2029,all_shooting,0.15833333333333335,0.126984126984127
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2029,photon_geometry,0.18333333333333335,0.11904761904761905
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown,0.075,0.2555555555555556
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown_plus_all_shooting,0.125,0.09523809523809525
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown_plus_photon_geometry,0.09166666666666667,0.13492063492063497
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2030,all_shooting,0.15,0.13492063492063497
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2030,photon_geometry,0.18333333333333335,0.126984126984127
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown,0.075,0.24761904761904766
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown_plus_all_shooting,0.10833333333333335,0.13492063492063497
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown_plus_photon_geometry,0.08333333333333336,0.15079365079365087
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2026,all_shooting,0.24999999999999997,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2026,photon_geometry,0.2583333333333333,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown,0.058333333333333355,0.20211640211640214
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown_plus_all_shooting,0.24999999999999997,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown_plus_photon_geometry,0.2416666666666666,0.07645502645502646
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,0.22499999999999995,0.06878306878306882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,0.23333333333333328,0.06878306878306882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,0.05833333333333335,0.20555555555555557
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,0.22499999999999995,0.06878306878306882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,0.2166666666666666,0.06031746031746036
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,0.24999999999999997,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,0.2583333333333333,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,0.058333333333333355,0.20211640211640214
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,0.24999999999999997,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,0.24999999999999997,0.08359788359788362
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,0.2333333333333333,0.06825396825396825
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,0.2416666666666666,0.06825396825396825
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,0.05833333333333335,0.20555555555555557
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,0.2333333333333333,0.06825396825396825
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,0.20833333333333334,0.06190476190476193
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2030,all_shooting,0.23333333333333328,0.07619047619047621
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2030,photon_geometry,0.2416666666666666,0.07619047619047621
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,0.05833333333333335,0.20555555555555557
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown_plus_all_shooting,0.23333333333333328,0.07619047619047621
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown_plus_photon_geometry,0.22499999999999995,0.06772486772486776
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,all_shooting,0.22499999999999995,0.08253968253968252
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,photon_geometry,0.26666666666666666,0.10952380952380951
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown,0.08333333333333333,0.20158730158730173
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_all_shooting,0.17500000000000002,0.08095238095238094
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_photon_geometry,0.16666666666666666,0.07142857142857141
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,all_shooting,0.19166666666666665,0.09047619047619043
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,photon_geometry,0.2416666666666666,0.10952380952380947
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown,0.06666666666666667,0.17301587301587315
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_all_shooting,0.15833333333333335,0.09047619047619043
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_photon_geometry,0.13333333333333333,0.09682539682539683
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,all_shooting,0.23333333333333328,0.08253968253968252
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,photon_geometry,0.2583333333333333,0.10158730158730156
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown,0.07500000000000001,0.20158730158730173
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_all_shooting,0.2083333333333333,0.08095238095238094
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_photon_geometry,0.15833333333333335,0.08730158730158731
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,all_shooting,0.2166666666666666,0.08095238095238094
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,photon_geometry,0.23333333333333328,0.09047619047619043
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown,0.08333333333333331,0.20634920634920642
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_all_shooting,0.15833333333333335,0.08095238095238094
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_photon_geometry,0.15833333333333335,0.08095238095238094
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,all_shooting,0.19166666666666665,0.09047619047619043
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,photon_geometry,0.24999999999999997,0.10952380952380947
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown,0.0666666666666667,0.17989417989417997
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_all_shooting,0.16666666666666666,0.09047619047619043
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_photon_geometry,0.14166666666666664,0.09682539682539683
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2026,all_shooting,0.18888888888888888,0.07407407407407406
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2026,photon_geometry,0.2222222222222222,0.08465608465608465
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown,0.09999999999999996,0.21164021164021174
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_all_shooting,0.16666666666666663,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_photon_geometry,0.1222222222222222,0.1481481481481482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2027,all_shooting,0.18888888888888888,0.07407407407407406
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2027,photon_geometry,0.23333333333333328,0.09523809523809525
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown,0.08888888888888889,0.20105820105820116
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_all_shooting,0.15555555555555553,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_photon_geometry,0.1222222222222222,0.1481481481481482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2028,all_shooting,0.17777777777777776,0.06349206349206346
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2028,photon_geometry,0.25555555555555554,0.10582010582010584
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown,0.1111111111111111,0.2433862433862435
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_all_shooting,0.13333333333333333,0.10582010582010584
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_photon_geometry,0.13333333333333333,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2029,all_shooting,0.19999999999999998,0.09523809523809527
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2029,photon_geometry,0.2555555555555555,0.10582010582010584
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown,0.09999999999999999,0.22222222222222232
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_all_shooting,0.13333333333333333,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_photon_geometry,0.13333333333333333,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2030,all_shooting,0.18888888888888888,0.07407407407407406
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2030,photon_geometry,0.2222222222222222,0.08465608465608468
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown,0.08888888888888889,0.20105820105820116
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_all_shooting,0.15555555555555553,0.11640211640211644
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_photon_geometry,0.1222222222222222,0.1481481481481482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,all_shooting,0.07777777777777778,0.17883597883597882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,photon_geometry,0.07777777777777778,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown,0.011111111111111112,0.3227513227513226
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_all_shooting,0.05555555555555555,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,0.05555555555555555,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,0.06666666666666668,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,0.06666666666666668,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,0.0,0.2465608465608465
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,0.06666666666666668,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,0.06666666666666668,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,0.07777777777777778,0.19153439153439145
