k,wq,point_id,feature,observable_family,value_81,value_161,value_321,absolute_change_81_161,absolute_change_161_321,normalized_change_81_161,normalized_change_161_321,estimated_convergence_ratio,behavior,final_convergence_class
0.00125,-0.7125,k0p001250000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.0479195888702495,0.0476482106069915,0.0475803982316333,0.00027137826325799447,6.781237535820328e-05,0.014248951083345505,0.003560547583009259,0.2498813815966361,monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,timing__excess_time_delay__sin2,timing,0.0548957561743512,0.0546516372486468,0.0545906386695276,0.00024411892570439658,6.099857911920359e-05,0.012817675922606643,0.003202783301759184,0.24987238880883295,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,timing__excess_time_delay__sin2,timing,0.061507916000048,0.0612769734224067,0.0612192677408811,0.00023094257764130072,5.770568152559802e-05,0.012125840339482958,0.0030298868576208206,0.24987025829089993,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.0544134702138444,0.0541446146913117,0.0540774321344389,0.00026885552253269607,6.718255687280378e-05,0.014116492393547763,0.0035274784171810715,0.2498834922188871,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,timing__excess_time_delay__sin2,timing,0.0501217659599794,0.0498672588016794,0.0498036640186208,0.00025450715829999915,6.359478305860422e-05,0.013363119084929613,0.003339099241329258,0.24987424119380627,monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,timing__excess_time_delay__sin2,timing,0.0589754705050825,0.0587393745637592,0.0586803810607983,0.00023609594132329575,5.899350296090233e-05,0.0123964221692061,0.003097505039030913,0.2498708899028473,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.0684884582337796,0.0682315990388615,0.0681674136378114,0.0002568591949180937,6.418540105010417e-05,0.013486614807524042,0.0033701101512259948,0.24988554943719796,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,timing__excess_time_delay__sin2,timing,0.0604809718344516,0.0602477059273084,0.0601894196689438,0.00023326590714319723,5.828625836460516e-05,0.012247828770043236,0.0030603705480970597,0.24987045504607067,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.0953504136392899,0.095121724639569,0.0950645780421286,0.00022868899972089407,5.714659744039674e-05,0.012007514276205538,0.003000531662824189,0.24988782805531493,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,timing__excess_time_delay__sin2,timing,0.056220260873462,0.0559503776207418,0.0558829381417695,0.0002698832527201975,6.743947897230179e-05,0.014170454258410401,0.003540968334848122,0.24988389717616133,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,timing__excess_time_delay__sin2,timing,0.0599687844490094,0.0597343558746377,0.0596757790852524,0.00023442857437170478,5.857678938529787e-05,0.012308875621277093,0.003075625131321027,0.2498705183115596,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.146948696838111,0.1467803649133889,0.1467383001544812,0.00016833192472209824,4.206475890769501e-05,0.008838413704675802,0.0022086466499295476,0.24989174796842825,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,timing__excess_time_delay__sin2,timing,0.0684174130043808,0.0681580333596199,0.0680932181386927,0.0002593796447609015,6.481522092720293e-05,0.013618953212549691,0.003403179390126559,0.24988553356586712,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,timing__excess_time_delay__sin2,timing,0.0479417504907126,0.047664656420845,0.0475954155779148,0.0002770940698676033,6.924084293019606e-05,0.01454906446679933,0.003635550511810967,0.24988208142916812,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,timing__excess_time_delay__sin2,timing,0.0519640869463869,0.0517132161433577,0.051650530325582,0.00025087080302919895,6.268581777570115e-05,0.01317218909756346,0.0032913732307893787,0.24987291075241275,monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,timing__excess_time_delay__sin2,timing,0.0581398864994906,0.0579016598828327,0.0578421339780103,0.0002382266166579064,5.952590482239534e-05,0.012508295125620798,0.0031254592605297954,0.24987092398610766,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,timing__excess_time_delay__sin2,timing,0.0594574990849305,0.0592219072067977,0.0591630397292038,0.00023559187813279592,5.88674775938991e-05,0.012369955894206325,0.0030908879678324635,0.24987057304546512,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,timing__excess_time_delay__sin2,timing,0.2610339516184684,0.2610164938688792,0.2610121312093171,1.7457749589167015e-05,4.3626595621071296e-06,0.0009166342835824302,0.00022906522411729214,0.2498981635533524,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,timing__excess_time_delay__sin2,timing,0.0886263412539928,0.0883875365377853,0.0883278622838109,0.00023880471620749133,5.967425397440662e-05,0.012538648743867328,0.003133248461421891,0.24988725064607678,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,timing__excess_time_delay__sin2,timing,0.0526906363157568,0.0524155528278953,0.0523468140511807,0.00027508348786150355,6.87387767146011e-05,0.014443497114757084,0.0036091890897105836,0.2498833254186782,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,timing__excess_time_delay__sin2,timing,0.0471117814413993,0.0468499062872133,0.0467844702722308,0.000261875154185999,6.543601498249646e-05,0.013749982099312214,0.0034357747204249913,0.24987485042593996,monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,timing__excess_time_delay__sin2,timing,0.0589471502552419,0.0587103945497974,0.0586512362446771,0.00023675570544449964,5.915830512030068e-05,0.012431063656614557,0.00310615811934584,0.24987066313453044,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0238207621363742,-0.0238026670286316,-0.0237981552056857,1.8095107742598787e-05,4.511822945901106e-06,0.002035812220036962,0.0005076081567773783,0.2493393800181444,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,timing__excess_time_delay__cos3,timing,-0.0238207621363742,-0.0238026670286316,-0.0237981552056857,1.8095107742598787e-05,4.511822945901106e-06,0.002035812220036962,0.0005076081567773783,0.2493393800181444,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,timing__excess_time_delay__cos3,timing,-0.0238207621363742,-0.0238026670286316,-0.0237981552056857,1.8095107742598787e-05,4.511822945901106e-06,0.002035812220036962,0.0005076081567773783,0.2493393800181444,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,timing__excess_time_delay__cos3,timing,-0.0238207621363742,-0.0238026670291367,-0.0237981552056857,1.8095107237499353e-05,4.511823451000541e-06,0.0020358121632101326,0.0005076082136042077,0.2493394148916937,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.0238207621363742,-0.0238026670286316,-0.0237981552056857,1.8095107742598787e-05,4.511822945901106e-06,0.002035812220036962,0.0005076081567773783,0.2493393800181444,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,timing__excess_time_delay__cos3,timing,-0.0235719730768337,-0.0235548578213915,-0.0235505903240506,1.7115255442200217e-05,4.267497340899873e-06,0.0019255727389927751,0.0004801200058691373,0.2493388050976862,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0211248438421117,-0.0211164329058194,-0.0211143358106943,8.410936292300997e-06,2.097095125098286e-06,0.0009462826709513452,0.00023593625100139272,0.24932956952936086,monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,timing__excess_time_delay__cos3,timing,-0.0230665850732927,-0.0230513668522522,-0.0230475723781967,1.5218221040499275e-05,3.7944740555011236e-06,0.001712144564275611,0.00042690194281722304,0.24933755695906462,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,timing__excess_time_delay__cos3,timing,-0.0234920557387713,-0.0234753150103316,-0.0234711409127623,1.674072843969865e-05,4.174097569299012e-06,0.0018834361206718166,0.000469611950372675,0.24933786987432613,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,timing__excess_time_delay__cos3,timing,-0.023671311771192,-0.0236539124244293,-0.0236495740939912,1.739934676269969e-05,4.338330438100058e-06,0.0019575347803415383,0.0004880891700716651,0.2493386962894761,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,timing__excess_time_delay__cos3,timing,-0.0237255860368656,-0.023707981303823,-0.0237035917596113,1.760473304259977e-05,4.389544211700486e-06,0.001980642014871243,0.0004938510382856084,0.24933886819406506,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,timing__excess_time_delay__cos3,timing,-0.0236772015656632,-0.0236598455767799,-0.023655518071882,1.7355988883298312e-05,4.327504897899681e-06,0.0019526567491092391,0.0004868712294358907,0.24933784683764368,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,timing__excess_time_delay__cos3,timing,-0.0227898116172245,-0.0227757825986803,-0.0227722846494957,1.4029018544199634e-05,3.497949184600585e-06,0.0015783518834856611,0.00039354104967907023,0.2493366997541556,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.016532372797159,-0.0165405953210019,-0.0165426457598463,8.222523842901786e-06,2.050438844398289e-06,0.0009250850979746992,0.0002306871290982983,0.2493685495565161,monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,timing__excess_time_delay__cos3,timing,-0.0225176741486998,-0.0225047213713282,-0.0225014917863001,1.295277737160122e-05,3.2295850280993077e-06,0.0014572680545275867,0.0003633484121442827,0.24933533059713717,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.023676673182262,-0.0236594408020351,-0.0236551441041466,1.7232380226901017e-05,4.296697888497847e-06,0.0019387500060947416,0.0004834052491778455,0.2493386190371069,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0149323648841609,-0.0149463317907644,-0.0149498145865223,1.3966906603499543e-05,3.4827957578996427e-06,0.0015713639036578442,0.0003918361948811854,0.24936056757385308,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,timing__excess_time_delay__cos3,timing,-0.0214275736592859,-0.0214186422044946,-0.0214164153278559,8.931454791298588e-06,2.226876638700137e-06,0.0010048442410778352,0.00025053747886275257,0.24932966585350208,monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,timing__excess_time_delay__cos3,timing,-0.0233609137666154,-0.0233449564130778,-0.0233409776414922,1.5957353537598973e-05,3.9787715856026695e-06,0.0017953015695406094,0.0004476365617672991,0.24933781007156505,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0133642433852975,-0.0133836749420824,-0.0133885203097337,1.9431556784899745e-05,4.845367651299878e-06,0.0021861710535114862,0.0005451340116569761,0.24935560773314938,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.0236170492220389,-0.0236001712490837,-0.0235959629259305,1.6877972955197523e-05,4.208323153200716e-06,0.0018988769826860227,0.00047346254153444843,0.24933818559679435,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0119695713916215,-0.0119934514200385,-0.011999405958649,2.3880028417000085e-05,5.954538610500673e-06,0.0026866517932750728,0.0006699226465173948,0.2493522414010891,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,timing__excess_time_delay__cos3,timing,-0.0145788370927822,-0.0145944430850001,-0.0145983345798521,1.560599221789999e-05,3.891494852000313e-06,0.001755771234686202,0.00043781738614701233,0.24935901528496146,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.0235868177159674,-0.0235701189601849,-0.0235659553168085,1.6698755782498104e-05,4.163643376402237e-06,0.0018787139355568238,0.0004684357886193092,0.2493385393878348,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0113966226312833,-0.0114213118812847,-0.0114274681456135,2.4689250001399404e-05,6.156264328800384e-06,0.0027776942569990937,0.0006926180450887717,0.24934999355798346,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,timing__excess_time_delay__cos3,timing,-0.013367624571938,-0.0133874845780609,-0.0133924367842327,1.986000612289908e-05,4.952206171800894e-06,0.002234374270114192,0.0005571540100289448,0.24935572230719893,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,timing__excess_time_delay__cos3,timing,-0.0159512230322662,-0.0159622598110855,-0.015965011984237,1.1036778819299708e-05,2.7521731514983105e-06,0.0012417062948611396,0.00030963660527357645,0.24936380410973372,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,timing__excess_time_delay__cos3,timing,-0.0222483155831216,-0.0222367105148064,-0.0222338169788244,1.1605068315202055e-05,2.893535981998707e-06,0.0013056423994002157,0.0003255408033521666,0.24933381720884149,monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,timing__excess_time_delay__cos3,timing,-0.0233759938172606,-0.0233601800611189,-0.0233562370982042,1.5813756141701274e-05,3.9429629146991996e-06,0.0017791459689499695,0.00044360786346687677,0.24933753115754118,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.0235563087987815,-0.023539790552244,-0.023535671920129,1.6518246537502307e-05,4.118632115000104e-06,0.0018584055222542063,0.0004633717416235558,0.24933833658732124,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,timing__excess_time_delay__cos3,timing,-0.0169749047309886,-0.0169791224817778,-0.016980174230418,4.217750789202446e-06,1.0517486402003562e-06,0.0004745232092492473,0.00011832826665555035,0.24936244286714632,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,timing__excess_time_delay__cos3,timing,-0.0122623220989409,-0.0122858051951062,-0.0122916607707962,2.3483096165300907e-05,5.855575689999934e-06,0.0026419944450000125,0.0006587887021523299,0.24935279610412914,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,timing__excess_time_delay__cos3,timing,-0.0149956877711896,-0.0150102480868567,-0.0150138788486238,1.456031566709863e-05,3.6307617671000464e-06,0.0016381261158723492,0.0004084832916526037,0.24936009974731077,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,timing__excess_time_delay__cos3,timing,-0.0210790902769291,-0.021071852230032,-0.0210700476206618,7.238046897100475e-06,1.8046093701977461e-06,0.0008143253155452892,0.00020302978354712722,0.24932269655791586,monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,timing__excess_time_delay__cos3,timing,-0.0235255241341786,-0.0235091876992452,-0.0235051144046714,1.6336434933400534e-05,4.073294573799652e-06,0.0018379505854480796,0.0004582709861201761,0.24933803430218598,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1665915389848944,-0.1669294776669427,-0.1670138776127365,0.0003379386820482888,8.439994579381715e-05,0.016132046013780488,0.004028967032876939,0.24974928967071328,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,timing__excess_time_delay__sin3,timing,-0.1665915389848944,-0.1669294776669427,-0.1670138776127365,0.0003379386820482888,8.439994579381715e-05,0.016132046013780488,0.004028967032876939,0.24974928967071328,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,timing__excess_time_delay__sin3,timing,-0.1665915389848944,-0.1669294776669427,-0.1670138776127365,0.0003379386820482888,8.439994579381715e-05,0.016132046013780488,0.004028967032876939,0.24974928967071328,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,timing__excess_time_delay__sin3,timing,-0.1665915389848944,-0.1669294776668434,-0.1670138776127365,0.0003379386819490071,8.439994589309885e-05,0.016132046009041116,0.00402896703761631,0.24974929003787227,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1665915389848944,-0.1669294776669427,-0.1670138776127365,0.0003379386820482888,8.439994579381715e-05,0.016132046013780488,0.004028967032876939,0.24974928967071328,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,timing__excess_time_delay__sin3,timing,-0.16832648885881,-0.1686702125042866,-0.168756057411332,0.00034372364547660683,8.584490704541259e-05,0.01640820053876123,0.004097944580098173,0.24974978642036724,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1773919783754932,-0.1777675892216171,-0.1778613995716209,0.0003756108461238916,9.381035000380344e-05,0.01793038730049792,0.004478187799211348,0.24975410314126287,monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,timing__excess_time_delay__sin3,timing,-0.1711068960089434,-0.171460071694104,-0.1715482775801566,0.0003531756851605783,8.820588605260027e-05,0.016859408841349448,0.004210649706811305,0.24975073245060944,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,timing__excess_time_delay__sin3,timing,-0.1692393280949589,-0.1695859862870007,-0.1696725641552557,0.0003466581920417988,8.657786825500002e-05,0.016548285834508743,0.00413293366121701,0.24974995613131443,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,timing__excess_time_delay__sin3,timing,-0.1682967346850059,-0.1686401549996839,-0.1687259240903253,0.0003434203146780168,8.57690906413966e-05,0.016393720555674975,0.004094325362224763,0.24974961286670466,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,timing__excess_time_delay__sin3,timing,-0.1679654705638581,-0.1683077675239583,-0.1683932560222923,0.00034229696010018573,8.548849833400762e-05,0.016340095419808544,0.004080930837553969,0.24974951080192556,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,timing__excess_time_delay__sin3,timing,-0.1686527393635147,-0.1689972168474089,-0.1690832499659661,0.0003444774838942122,8.603311855720497e-05,0.01644418622695193,0.004106929159046504,0.24974961377628221,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,timing__excess_time_delay__sin3,timing,-0.173448962179963,-0.1738097878997568,-0.1738999045811402,0.0003608257197937892,9.01166813834231e-05,0.017224595537237482,0.004301864592342954,0.24975126893649519,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1863428690033071,-0.1867501984814412,-0.1868519333874949,0.0004073294781340997,0.0001017349060536965,0.019444527167474534,0.00485647921604711,0.24976072568998717,monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,timing__excess_time_delay__sin3,timing,-0.1751212130574266,-0.1754876271943376,-0.1755791397694258,0.00036641413691101965,9.151257508818733e-05,0.017491367608232535,0.004368499821370643,0.24975175865119617,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1693720423261748,-0.1697186791589189,-0.1698052515965401,0.0003466368327440794,8.657243762122402e-05,0.016547266214110325,0.004132674421187347,0.2497496787513637,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1852049568022437,-0.1856084997535165,-0.1857092897747051,0.00040354295127281725,0.00010079002118859592,0.01926377122326482,0.00481137361869691,0.24976280931358982,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,timing__excess_time_delay__sin3,timing,-0.1796293266399764,-0.1800113331709214,-0.1801067406817513,0.0003820065309450005,9.540751082989796e-05,0.018235695592518253,0.00455443083768743,0.2497536117874233,monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,timing__excess_time_delay__sin3,timing,-0.1717018026585174,-0.1720561745663386,-0.1721446790441829,0.0003543719078211993,8.850447784430893e-05,0.016916512452237967,0.004224903465789074,0.24975026487981222,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1799911769223677,-0.1803767137050813,-0.1804730072823398,0.00038553678271358027,9.629357725851606e-05,0.01840421783337502,0.004596728642458092,0.24976495518990122,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1704864973061433,-0.1708366214625984,-0.1709240648997199,0.0003501241564551061,8.744343712149827e-05,0.016713739215159642,0.004174252981922801,0.24974979734856004,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1677686304391844,-0.1681118847012196,-0.1681976183738632,0.0003432542620351864,8.573367264361198e-05,0.01638579376594314,0.004092634627188117,0.24976724873069042,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,timing__excess_time_delay__sin3,timing,-0.1858448207907539,-0.1862499062335589,-0.1863510817108647,0.0004050854428049866,0.00010117547730581489,0.019337404535148504,0.00482977398583328,0.24976330081187853,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1710441445158573,-0.1713960137814389,-0.1714838930915033,0.00035186926558158915,8.787931006440375e-05,0.01679704480348963,0.004195060077247001,0.24974988912189283,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.1414163382708754,-0.141668998673527,-0.1417321059123212,0.0002526604026515944,6.310723879418556e-05,0.012061150314995333,0.0030125254494688574,0.2497709895650217,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,timing__excess_time_delay__sin3,timing,-0.1813180282349133,-0.1817073481357702,-0.181804586592089,0.00038931990085688817,9.723845631881556e-05,0.018584811056954822,0.004641833962706785,0.2497649262336576,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,timing__excess_time_delay__sin3,timing,-0.1891823735230095,-0.1895982821807677,-0.1897021601412184,0.00041590865775820163,0.00010387796045069342,0.01985406809252532,0.004958781361314543,0.24976147649969177,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,timing__excess_time_delay__sin3,timing,-0.1783040295380673,-0.178680578023704,-0.1787746218654223,0.00037654848563670185,9.404384171832203e-05,0.017975147029314145,0.004489333901396572,0.249752277078752,monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,timing__excess_time_delay__sin3,timing,-0.1727779135566596,-0.1731354835314808,-0.1732247867419233,0.000357569974821198,8.93032104424818e-05,0.017069177319386144,0.00426303224982863,0.24975030548115135,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1716020499500328,-0.1719556652367345,-0.1720439806467026,0.00035361528670169173,8.831540996809273e-05,0.016880393927300504,0.004215878006908899,0.24974997769990417,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,timing__excess_time_delay__sin3,timing,-0.0754290570136356,-0.0754552604765062,-0.0754618056910561,2.6203462870605376e-05,6.545214549888434e-06,0.0012508644058941787,0.0003124463338996455,0.2497843350785041,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,timing__excess_time_delay__sin3,timing,-0.1724339837170424,-0.1727924213435949,-0.1728819471116162,0.00035843762655249356,8.952576802129242e-05,0.017110596068989944,0.004273656393476013,0.24976665782095642,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,timing__excess_time_delay__sin3,timing,-0.1883384915292041,-0.1887513823421545,-0.188854507077384,0.00041289081295040053,0.00010312473522949839,0.019710006421316758,0.004922824945039823,0.24976272659737403,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,timing__excess_time_delay__sin3,timing,-0.183093684194443,-0.1834867498224376,-0.1835849196206108,0.00039306562799459877,9.816979817320326e-05,0.018763619360799656,0.00468629306267864,0.24975421706054704,monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,timing__excess_time_delay__sin3,timing,-0.1721601971947072,-0.1725155593837838,-0.1726043111086435,0.0003553621890765857,8.875172485969807e-05,0.016963785119224917,0.004236706199364444,0.24975005104037895,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,timing__arrival_time_relative__mean,timing,112.71611569832936,112.71733496949923,112.7176397758288,0.0012192711698730818,0.00030480632956653153,0.0003530497181037325,8.825911035106244e-05,0.24999059856246736,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,timing__arrival_time_relative__mean,timing,112.71611569832936,112.71733496949923,112.7176397758288,0.0012192711698730818,0.00030480632956653153,0.0003530497181037325,8.825911035106244e-05,0.24999059856246736,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,timing__arrival_time_relative__mean,timing,112.71611569832936,112.71733496949923,112.7176397758288,0.0012192711698730818,0.00030480632956653153,0.0003530497181037325,8.825911035106244e-05,0.24999059856246736,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,timing__arrival_time_relative__mean,timing,112.71611569832936,112.71733496949945,112.7176397758288,0.0012192711700862446,0.0003048063293533687,0.00035304971816545546,8.825911028933945e-05,0.24999059834393392,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,timing__arrival_time_relative__mean,timing,112.71611569832936,112.71733496949923,112.7176397758288,0.0012192711698730818,0.00030480632956653153,0.0003530497181037325,8.825911035106244e-05,0.24999059856246736,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,timing__arrival_time_relative__mean,timing,112.8460844434626,112.84730880635418,112.84761488595451,0.0012243628915769023,0.00030607960033535164,0.0003545240668430565,8.862779608489183e-05,0.2499909156354293,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,timing__arrival_time_relative__mean,timing,112.7986083164148,112.79984826905437,112.80015824898165,0.0012399526395654448,0.00030997992728032386,0.0003590382030488983,8.975716694386012e-05,0.24999336054396382,monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,timing__arrival_time_relative__mean,timing,113.03324739350474,113.03447973741088,113.03478781291616,0.0012323439061390218,0.00030807550528777483,0.00035683503343601823,8.920572632569971e-05,0.24999150298311335,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,timing__arrival_time_relative__mean,timing,112.9240820595516,112.92530861473232,112.92561524252868,0.001226555180721789,0.00030662779636259074,0.00035515886169733377,8.878653062866235e-05,0.24999103275740925,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,timing__arrival_time_relative__mean,timing,112.83789437867873,112.83911768228592,112.83942349696753,0.0012233036071904735,0.00030581468161017256,0.00035421734257756,8.855108674938395e-05,0.2499908279617751,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,timing__arrival_time_relative__mean,timing,112.8031816973648,112.80440385089224,112.80470937798616,0.001222153527436376,0.0003055270939142929,0.000353884327787238,8.846781343211936e-05,0.24999076388968514,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,timing__arrival_time_relative__mean,timing,112.84722266816192,112.84844623330204,112.84875211338723,0.0012235651401226733,0.00030588008519316645,0.00035429307152963355,8.857002487989135e-05,0.2499908465539475,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,timing__arrival_time_relative__mean,timing,113.26969370356382,113.2709317819732,113.27124129149117,0.0012380784093863895,0.00030950951796171466,0.0003584955047117877,8.962095616365638e-05,0.2499918548091896,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,timing__arrival_time_relative__mean,timing,113.94613189868764,113.947339611787,113.9476415363062,0.0012077130993617402,0.0003019245191921982,0.0003497029863539143,8.742465911049658e-05,0.2499968902811116,monotonic,converged
